frameID,emotion,label
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01051.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01057.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01409.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01059 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01121 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01121.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01047 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01050 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01049.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01057 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01122.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01047.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01049 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01052 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01053 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01403.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01259.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01408.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01048 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01048.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01052.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01050.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01058.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01051 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01058 - Copy.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01059.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00627.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01053.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00198.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00380.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00196.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00187.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00526.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00626.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00545.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00546.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00602.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00374.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00197.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00379.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00544.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00188.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00625.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00132.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train00603.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/angry/train01437.jpg,angry,0
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img220.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img221.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img222.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img223.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img224.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img225.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img226.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img227.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img228.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img229.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img230.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img231.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img232.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img233.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img234.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img235.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img236.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img237.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img238.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img239.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img240.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img241.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img242.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img243.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img244.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img245.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img246.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img247.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img248.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img249.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img250.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img251.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img252.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img253.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img254.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img255.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img256.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img257.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img258.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img259.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img260.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img261.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img262.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img263.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img264.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img265.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img266.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img267.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img268.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img269.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img270.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img271.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img272.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img273.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img274.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img275.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img276.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img277.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img278.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img279.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img280.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img281.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img282.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img283.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img284.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img285.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img286.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img287.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img288.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img289.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img290.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img291.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img292.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img293.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img294.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img295.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img296.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img297.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img298.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img299.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img300.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img301.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img302.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img303.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img304.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img305.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img306.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img307.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img308.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img309.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img310.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img311.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img312.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img313.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img314.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img315.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img316.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img317.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img318.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img319.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img320.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img321.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img322.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img323.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img324.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img325.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img326.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img327.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img328.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img329.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img330.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img331.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img332.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img333.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img334.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img335.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img336.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img337.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img338.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img339.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img340.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img341.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img342.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img343.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img344.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img345.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img346.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img347.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img348.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img349.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img350.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img351.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img352.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img353.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img354.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img355.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img356.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img357.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img358.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img359.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img360.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img361.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img362.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img363.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img364.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img365.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img366.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img367.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img368.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img369.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img370.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img371.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img372.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img373.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img374.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img375.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img376.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img377.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img378.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img379.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img380.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img381.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img382.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img383.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img384.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img385.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img386.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img387.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img388.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img389.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img390.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img391.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img392.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img393.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img394.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img395.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img396.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img397.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img398.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img399.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img400.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img401.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img402.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img403.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img404.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img405.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img406.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img407.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img408.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img409.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img410.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img411.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img412.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img413.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img414.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img415.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img416.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img417.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img418.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img419.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img420.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img421.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img422.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img423.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img424.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img425.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img426.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img427.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img428.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img429.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img430.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img431.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img432.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img433.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img434.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img435.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img436.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img437.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img438.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img439.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img440.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img441.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img442.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img443.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img444.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img445.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img446.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img447.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img448.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img449.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img450.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img451.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img452.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img453.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img454.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img455.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img456.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img457.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img458.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img459.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img460.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img461.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img462.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img463.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img464.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img465.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img466.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img467.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img468.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img469.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img470.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img471.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img472.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img473.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img474.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img475.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img476.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img477.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img478.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img479.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img480.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img481.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img482.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img483.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img484.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img485.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img486.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img487.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img488.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img489.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img490.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img491.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img492.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img493.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img494.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img495.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img496.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img497.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img498.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img499.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img500.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img501.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img503.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img502.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/img504.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00898.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00897.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00896.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00890.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00894.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00883.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00886.jpg,happy,1
